cid,character,src_slot,dst_bank,dst_slot,movement_type,predicate_kind,predicate_text,predicate_args,raw_move_id,source_pc,callcond_idx,dst_animation_hex,dst_animation_length,dst_has_attack_cell,dst_mot_status,dst_mot_size,dst_mot_sha1,distance_tier,confidence,score,reason
005,Voldo,3044,0,397,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x018D,0xF5E3E,0x07,0059,100.0,True,character_motion_section,3448,74334b7c037dfeb5de411bdbf876f11e513eac1d,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
005,Voldo,3044,0,408,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x0198,0xF5E9E,0x07,00D8,100.0,False,character_motion_section,5448,39d0a9b52bafe26c6dbf065574d956e7eb0e0ad9,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
005,Voldo,3044,0,468,sidestep_up_candidate,direction,(any:up),0x0005 0x0004,0x01D4,0xF5F0B,0x07,0354,100.0,False,character_motion_section,5848,9c34233b310fa6130bc61459907baf7436f8e00d,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
005,Voldo,3044,0,455,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x01C7,0xF5F6B,0x07,02B2,100.0,True,character_motion_section,5552,ef0ba316f41f28db74d571ad6c8e4af9d64a5375,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
005,Voldo,3044,0,462,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x01CE,0xF5FCB,0x07,035D,100.0,True,character_motion_section,4888,0a01fc81b9650ca4a21eafdc464bed7ccfdc2f13,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
005,Voldo,3044,0,210,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x00D2,0xF60E5,0x07,032B,100.0,False,character_motion_section,15784,7cf23eac3d43bf95b5573f9791d734d3bfa14e55,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
005,Voldo,3044,0,460,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x01CC,0xF6145,0x07,0209,100.0,True,character_motion_section,9456,46e5bcd6db2e4e0a59904010e048fccf3eb33e41,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
005,Voldo,3044,0,462,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x01CE,0xF61B1,0x07,035D,100.0,True,character_motion_section,4888,0a01fc81b9650ca4a21eafdc464bed7ccfdc2f13,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
005,Voldo,3044,0,210,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x00D2,0xF6254,0x07,032B,100.0,False,character_motion_section,15784,7cf23eac3d43bf95b5573f9791d734d3bfa14e55,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
005,Voldo,3044,0,577,forward_step_candidate,direction,(any:forward),0x0005 0x0002,0x0241,0xF643D,0x07,010E,100.0,False,character_motion_section,9056,59dcbd560e2df2a4dbb2efdb7a260b965b805b06,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
005,Voldo,3044,0,577,forward_step_candidate,direction,(any:forward),0x0005 0x0002,0x0241,0xF6525,0x07,010E,100.0,False,character_motion_section,9056,59dcbd560e2df2a4dbb2efdb7a260b965b805b06,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
005,Voldo,3044,0,339,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x0153,0xF6766,0x07,0302,100.0,False,character_motion_section,4264,ba9f50bbca4906cc0f1bb93186eae63dee52fe66,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
005,Voldo,3044,0,466,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x01D2,0xF6922,0x07,0302,100.0,False,character_motion_section,4264,ba9f50bbca4906cc0f1bb93186eae63dee52fe66,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
005,Voldo,3044,0,405,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x0195,0xF6A0C,0x07,00D7,100.0,False,character_motion_section,4512,c5a8b2328620e8fda7bd23492c7baedc52691c80,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
005,Voldo,3047,0,522,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x020A,0xF6AAC,0x07,02A8,100.0,False,character_motion_section,3912,4a8c518dd76b74d9e92fa4c49faed3030f307d83,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
005,Voldo,3047,0,522,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x020A,0xF6AF1,0x07,02A8,100.0,False,character_motion_section,3912,4a8c518dd76b74d9e92fa4c49faed3030f307d83,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
005,Voldo,3047,0,523,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x020B,0xF6B36,0x07,0015,100.0,True,character_motion_section,4888,9821e0814a5a0ff0afc9702ad486add4ca83af2e,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
005,Voldo,3048,0,590,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x024E,0xF6BBC,0x07,01C3,100.0,True,character_motion_section,9264,6fe60b739ec5853a98fe5ab7d9109ac0c50b50d3,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
005,Voldo,3048,0,591,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x024F,0xF6C1C,0x07,026A,100.0,True,character_motion_section,7264,ff9e607e1b53305c5fea9101f151aaa33434e414,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
006,Sophitia,161,0,164,eight_way_or_ambiguous,direction,(any:back|forward|down),0x0006 0x000B,0x00A4,0x3F041,0x07,00D0,100.0,False,character_motion_section,3112,7a9cddf9536e995d42b9c0cc4c9221a58c71c3c5,shared_movement_asset_no_exact_distance,inferred_static_low,72,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
006,Sophitia,168,0,390,forward_step_candidate,direction,(any:forward),0x0005 0x0002,0x0186,0x40242,0x07,0030,100.0,True,character_motion_section,3264,291a0aa211f8e265a0fc308559b8c8e026a887db,shared_movement_asset_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
